dataset,domain,family,rate,mase_native,mase_phase_filled,mase_persistence,mase_seasonal_last,mase_seasonal_median,mase_equal_ensemble,mase_gate_rate,mase_gate_uncertainty,mase_gate_full,mase_source_best_fixed,mase_oracle_pair,mase_replay_clean,mase_replay_matched,coverage80,width80_scaled,quantile_crossing
traffic,traffic,tail,0.5,0.7251944417484011,1.023708336211721,3.1504728712686565,1.198854136984046,1.057216119152863,0.8334532861966467,0.7251944417484011,0.7251944417484011,0.7323441709658148,0.7251944417484011,0.6614227738612114,0.8170088345070333,0.896759250882918,0.8342013888888888,2.1666924468448965,0.0
weather,weather,clean,0.0,0.7011645361409093,0.7011645361409093,1.068699344265671,0.883533675655177,0.9904546554065824,0.7701280790874847,0.7011645361409093,0.7011645361409093,0.7015129510939229,0.7011645361409093,0.6026214374987113,0.7011645361409093,0.7011645361409093,0.7517361111111112,1.795671373077357,0.0
weather,weather,middle,0.125,0.6886266447145055,0.6969707329470659,1.068699344265671,0.883533675655177,0.9571385296251433,0.7527514531781204,0.6886266447145055,0.6886266447145055,0.6894075310937656,0.6886266447145055,0.5958313885857587,0.6886266447145055,0.6886266447145055,0.7536892361111112,1.7992841562458777,0.0
weather,weather,middle,0.25,0.687144350442773,0.6900642272320582,1.068699344265671,0.883533675655177,0.9360106698682363,0.7443513160439896,0.687144350442773,0.687144350442773,0.6874257399354483,0.687144350442773,0.5956802826995772,0.687144350442773,0.687144350442773,0.7476128472222222,1.7650217490148081,0.0
weather,weather,middle,0.5,0.7237487292041579,0.731696513313569,1.068699344265671,0.883533675655177,0.9201202165276906,0.7518284271955317,0.7237487292041579,0.7237487292041579,0.7265618787587643,0.7237487292041579,0.6318975702677607,0.7237487292041579,0.7237487292041579,0.7241753472222222,1.7385714850594043,0.0
weather,weather,random,0.125,0.706505531687351,0.7162788538217654,1.0584457649940828,0.8959401081594334,0.9936415986162965,0.7837534563544959,0.706505531687351,0.706505531687351,0.7070176163469566,0.706505531687351,0.6216343959201683,0.706505531687351,0.706505531687351,0.7596209490740741,1.8852371326189754,0.0
weather,weather,random,0.25,0.7200546015491951,0.7541828916440456,1.0670266252580536,0.9130403633728553,0.9971694036039893,0.7906151377532553,0.7200546015491951,0.7200546015491951,0.7209141795167471,0.7200546015491951,0.6352045126838072,0.7200546015491951,0.7200546015491951,0.755787037037037,1.938775013398046,0.0
weather,weather,random,0.5,0.7395913228536919,0.87403192354549,1.0594342134801498,0.9822650248135116,1.0121397602851179,0.8029185413988962,0.7395913228536919,0.7395913228536919,0.7411387793489806,0.7395913228536919,0.6687287231378563,0.7395913228536919,0.7395913228536919,0.7632378472222222,2.0518599651539855,0.0
weather,weather,tail,0.125,0.9814871907862582,1.052812361966395,1.2296367173323661,1.0444779900282906,1.0516611839019998,0.9833200189089717,0.9814871907862582,0.9814871907862582,0.9843725710702755,0.9814871907862582,0.824250238128124,1.0042269724389714,1.0135718507139753,0.7356770833333334,2.4496776855729716,0.0
weather,weather,tail,0.25,1.06166210596015,1.0966036898310336,1.4332893258047967,1.1603040940463474,1.097919055495401,1.0456346302643638,1.06166210596015,1.06166210596015,1.0689839466521402,1.06166210596015,0.9260028970472883,1.08576832189593,1.1850166106013458,0.7159288194444445,2.498924990836994,0.0
weather,weather,tail,0.5,1.1451446553111528,1.1413296270753188,1.5411011594768125,1.305007293768267,1.1445413622559115,1.1131902169698367,1.1451446553111528,1.1451446553111528,1.144180039948586,1.1451446553111528,1.0159811600141844,1.2025380915594974,1.292981837907127,0.6981336805555555,2.7072192493951985,0.0
